,time_period,dteday,season,yr,mnth,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
16047,2,2012-11-06,4,1,11,2,1,1,0.22,0.2273,0.69,0.1642,588
16048,2,2012-11-06,4,1,11,2,1,1,0.26,0.2576,0.6,0.1642,363
16049,2,2012-11-06,4,1,11,2,1,1,0.3,0.2879,0.49,0.194,230
16050,2,2012-11-06,4,1,11,2,1,1,0.32,0.3333,0.45,0.1343,216
16051,3,2012-11-06,4,1,11,2,1,1,0.32,0.3333,0.45,0.1343,248
16052,3,2012-11-06,4,1,11,2,1,1,0.34,0.3333,0.46,0.1343,278
16053,3,2012-11-06,4,1,11,2,1,1,0.36,0.3636,0.4,0.1045,240
16054,3,2012-11-06,4,1,11,2,1,1,0.34,0.3182,0.46,0.2537,272
16055,3,2012-11-06,4,1,11,2,1,1,0.34,0.3333,0.46,0.1642,402
16056,3,2012-11-06,4,1,11,2,1,1,0.32,0.303,0.53,0.2239,627
16057,4,2012-11-06,4,1,11,2,1,1,0.32,0.303,0.57,0.2985,497
16058,4,2012-11-06,4,1,11,2,1,1,0.3,0.2879,0.56,0.2239,371
16059,4,2012-11-06,4,1,11,2,1,1,0.3,0.2879,0.61,0.2239,228
16060,4,2012-11-06,4,1,11,2,1,2,0.3,0.2879,0.56,0.2537,151
16061,4,2012-11-06,4,1,11,2,1,2,0.3,0.2879,0.56,0.2239,153
16062,4,2012-11-06,4,1,11,2,1,1,0.3,0.2879,0.56,0.2239,205
16063,1,2012-11-07,4,1,11,3,1,2,0.3,0.2879,0.56,0.2836,283
16064,1,2012-11-07,4,1,11,3,1,2,0.28,0.2727,0.61,0.2537,92
16065,1,2012-11-07,4,1,11,3,1,2,0.28,0.2576,0.56,0.2985,74
16066,1,2012-11-07,4,1,11,3,1,2,0.28,0.2576,0.52,0.3284,11
16067,1,2012-11-07,4,1,11,3,1,2,0.28,0.2576,0.52,0.2985,9
16068,1,2012-11-07,4,1,11,3,1,2,0.28,0.2576,0.52,0.3284,27
16069,2,2012-11-07,4,1,11,3,1,2,0.26,0.2424,0.56,0.2836,118
16070,2,2012-11-07,4,1,11,3,1,2,0.26,0.2273,0.56,0.2985,319
16071,2,2012-11-07,4,1,11,3,1,2,0.26,0.2424,0.6,0.2836,601
16072,2,2012-11-07,4,1,11,3,1,2,0.26,0.2424,0.6,0.2836,368
16073,2,2012-11-07,4,1,11,3,1,2,0.28,0.2576,0.56,0.2985,178
16074,2,2012-11-07,4,1,11,3,1,2,0.32,0.2879,0.51,0.3582,147
16075,3,2012-11-07,4,1,11,3,1,2,0.32,0.303,0.53,0.2836,212
16076,3,2012-11-07,4,1,11,3,1,2,0.32,0.303,0.53,0.2537,181
16077,3,2012-11-07,4,1,11,3,1,2,0.32,0.2879,0.53,0.3582,161
16078,3,2012-11-07,4,1,11,3,1,2,0.32,0.303,0.53,0.2985,198
16079,3,2012-11-07,4,1,11,3,1,2,0.32,0.2879,0.53,0.3582,273
16080,3,2012-11-07,4,1,11,3,1,2,0.32,0.2879,0.53,0.3881,517
16081,4,2012-11-07,4,1,11,3,1,2,0.32,0.2879,0.53,0.3582,465
16082,4,2012-11-07,4,1,11,3,1,2,0.3,0.2727,0.56,0.2985,319
16083,4,2012-11-07,4,1,11,3,1,2,0.32,0.303,0.49,0.3284,256
16084,4,2012-11-07,4,1,11,3,1,2,0.32,0.303,0.49,0.2985,126
16085,4,2012-11-07,4,1,11,3,1,3,0.3,0.2879,0.56,0.2537,60
16086,4,2012-11-07,4,1,11,3,1,3,0.28,0.2727,0.65,0.2239,40
16087,1,2012-11-08,4,1,11,4,1,3,0.28,0.2727,0.61,0.2239,15
16088,1,2012-11-08,4,1,11,4,1,3,0.3,0.2727,0.52,0.3582,12
16089,1,2012-11-08,4,1,11,4,1,2,0.3,0.2879,0.49,0.2239,6
16090,1,2012-11-08,4,1,11,4,1,2,0.3,0.2879,0.45,0.2836,10
16091,1,2012-11-08,4,1,11,4,1,2,0.3,0.2879,0.42,0.2239,35
16092,2,2012-11-08,4,1,11,4,1,1,0.3,0.2879,0.39,0.2239,124
16093,2,2012-11-08,4,1,11,4,1,1,0.28,0.2576,0.36,0.3881,423
16094,2,2012-11-08,4,1,11,4,1,1,0.3,0.2879,0.33,0.2836,668
16095,2,2012-11-08,4,1,11,4,1,1,0.32,0.2879,0.31,0.3582,275
16096,2,2012-11-08,4,1,11,4,1,1,0.32,0.303,0.31,0.3284,161
16097,2,2012-11-08,4,1,11,4,1,1,0.36,0.3333,0.29,0.3881,171
16098,3,2012-11-08,4,1,11,4,1,1,0.4,0.4091,0.24,0.4925,235
16099,3,2012-11-08,4,1,11,4,1,1,0.44,0.4394,0.18,0.4179,228
16100,3,2012-11-08,4,1,11,4,1,1,0.44,0.4394,0.18,0.4179,182
16101,3,2012-11-08,4,1,11,4,1,1,0.44,0.4394,0.18,0.4179,233
16102,3,2012-11-08,4,1,11,4,1,1,0.42,0.4242,0.16,0.3881,339
16103,3,2012-11-08,4,1,11,4,1,1,0.4,0.4091,0.2,0.2985,592
16104,4,2012-11-08,4,1,11,4,1,1,0.4,0.4091,0.24,0.4179,507
16105,4,2012-11-08,4,1,11,4,1,1,0.38,0.3939,0.27,0.3582,373
16106,4,2012-11-08,4,1,11,4,1,1,0.38,0.3939,0.29,0.4627,245
16107,4,2012-11-08,4,1,11,4,1,1,0.36,0.3333,0.37,0.3881,233
16108,4,2012-11-08,4,1,11,4,1,1,0.34,0.303,0.42,0.2985,161
16109,4,2012-11-08,4,1,11,4,1,1,0.34,0.303,0.46,0.3582,87
16110,1,2012-11-09,4,1,11,5,1,1,0.34,0.303,0.49,0.3284,55
16111,1,2012-11-09,4,1,11,5,1,1,0.32,0.303,0.53,0.2836,20
16112,1,2012-11-09,4,1,11,5,1,1,0.32,0.303,0.53,0.2537,12
16113,1,2012-11-09,4,1,11,5,1,1,0.32,0.2879,0.53,0.4179,9
16114,1,2012-11-09,4,1,11,5,1,1,0.32,0.2879,0.53,0.3582,14
16115,1,2012-11-09,4,1,11,5,1,1,0.3,0.2879,0.56,0.194,27
16116,2,2012-11-09,4,1,11,5,1,1,0.26,0.2727,0.65,0.1045,131
16117,2,2012-11-09,4,1,11,5,1,1,0.26,0.2727,0.65,0.1343,341
16118,2,2012-11-09,4,1,11,5,1,1,0.32,0.3182,0.57,0.1642,693
16119,2,2012-11-09,4,1,11,5,1,1,0.34,0.303,0.53,0.4179,327
16120,2,2012-11-09,4,1,11,5,1,1,0.36,0.3333,0.5,0.3284,197
16121,2,2012-11-09,4,1,11,5,1,1,0.4,0.4091,0.47,0.2985,251
16122,3,2012-11-09,4,1,11,5,1,1,0.44,0.4394,0.41,0.3284,262
16123,3,2012-11-09,4,1,11,5,1,1,0.46,0.4545,0.38,0.2985,299
16124,3,2012-11-09,4,1,11,5,1,1,0.46,0.4545,0.38,0.194,274
16125,3,2012-11-09,4,1,11,5,1,1,0.46,0.4545,0.36,0.2239,356
16126,3,2012-11-09,4,1,11,5,1,1,0.46,0.4545,0.38,0.1642,434
16127,3,2012-11-09,4,1,11,5,1,1,0.42,0.4242,0.44,0.1343,654
16128,4,2012-11-09,4,1,11,5,1,1,0.42,0.4242,0.44,0.1045,496
16129,4,2012-11-09,4,1,11,5,1,1,0.34,0.3485,0.71,0.0896,361
16130,4,2012-11-09,4,1,11,5,1,1,0.36,0.3485,0.66,0.1343,255
16131,4,2012-11-09,4,1,11,5,1,1,0.34,0.3636,0.76,0.0,199
16132,4,2012-11-09,4,1,11,5,1,1,0.34,0.3485,0.71,0.1045,163
16133,4,2012-11-09,4,1,11,5,1,1,0.32,0.3333,0.81,0.0896,162
16134,1,2012-11-10,4,1,11,6,0,1,0.32,0.3333,0.76,0.0896,122
16135,1,2012-11-10,4,1,11,6,0,1,0.3,0.3182,0.81,0.0896,76
16136,1,2012-11-10,4,1,11,6,0,1,0.32,0.3485,0.81,0.0,44
16137,1,2012-11-10,4,1,11,6,0,1,0.3,0.3333,0.81,0.0,20
16138,1,2012-11-10,4,1,11,6,0,1,0.26,0.2727,0.87,0.1045,6
16139,1,2012-11-10,4,1,11,6,0,1,0.28,0.3182,0.87,0.0,10
16140,2,2012-11-10,4,1,11,6,0,1,0.24,0.2576,0.93,0.0896,16
16141,2,2012-11-10,4,1,11,6,0,1,0.26,0.2727,0.87,0.1045,71
16142,2,2012-11-10,4,1,11,6,0,1,0.32,0.3485,0.76,0.0,146
16143,2,2012-11-10,4,1,11,6,0,1,0.36,0.3485,0.66,0.194,259
16144,2,2012-11-10,4,1,11,6,0,1,0.4,0.4091,0.58,0.0,350
16145,2,2012-11-10,4,1,11,6,0,1,0.4,0.4091,0.58,0.1045,466
16146,3,2012-11-10,4,1,11,6,0,1,0.48,0.4697,0.48,0.0,606
16147,3,2012-11-10,4,1,11,6,0,1,0.52,0.5,0.39,0.0,651
16148,3,2012-11-10,4,1,11,6,0,1,0.54,0.5152,0.37,0.0,627
16149,3,2012-11-10,4,1,11,6,0,1,0.52,0.5,0.45,0.0,567
16150,3,2012-11-10,4,1,11,6,0,1,0.54,0.5152,0.37,0.0,605
16151,3,2012-11-10,4,1,11,6,0,1,0.5,0.4848,0.45,0.194,501
16152,4,2012-11-10,4,1,11,6,0,1,0.44,0.4394,0.54,0.1343,359
16153,4,2012-11-10,4,1,11,6,0,1,0.46,0.4545,0.51,0.0896,283
16154,4,2012-11-10,4,1,11,6,0,1,0.44,0.4394,0.54,0.0,192
16155,4,2012-11-10,4,1,11,6,0,1,0.4,0.4091,0.66,0.0,220
16156,4,2012-11-10,4,1,11,6,0,1,0.38,0.3939,0.71,0.0896,193
16157,4,2012-11-10,4,1,11,6,0,1,0.36,0.3636,0.71,0.1045,146
16158,1,2012-11-11,4,1,11,0,0,1,0.34,0.3485,0.81,0.0896,124
16159,1,2012-11-11,4,1,11,0,0,1,0.34,0.3485,0.76,0.0896,108
16160,1,2012-11-11,4,1,11,0,0,1,0.32,0.3333,0.87,0.1045,70
16161,1,2012-11-11,4,1,11,0,0,1,0.34,0.3636,0.81,0.0,48
16162,1,2012-11-11,4,1,11,0,0,1,0.32,0.3333,0.81,0.1045,11
16163,1,2012-11-11,4,1,11,0,0,1,0.3,0.303,0.87,0.1343,12
16164,2,2012-11-11,4,1,11,0,0,1,0.3,0.3182,0.87,0.0896,19
16165,2,2012-11-11,4,1,11,0,0,1,0.3,0.3182,0.89,0.0896,68
16166,2,2012-11-11,4,1,11,0,0,1,0.32,0.3333,0.87,0.1045,119
16167,2,2012-11-11,4,1,11,0,0,1,0.36,0.3788,0.77,0.0,273
16168,2,2012-11-11,4,1,11,0,0,1,0.4,0.4091,0.69,0.1045,405
16169,2,2012-11-11,4,1,11,0,0,1,0.46,0.4545,0.59,0.1343,504
16170,3,2012-11-11,4,1,11,0,0,1,0.5,0.4848,0.48,0.0896,585
16171,3,2012-11-11,4,1,11,0,0,1,0.54,0.5152,0.45,0.1045,686
16172,3,2012-11-11,4,1,11,0,0,1,0.6,0.6212,0.33,0.1642,654
16173,3,2012-11-11,4,1,11,0,0,1,0.56,0.5303,0.37,0.2239,724
16174,3,2012-11-11,4,1,11,0,0,1,0.54,0.5152,0.42,0.2239,653
16175,3,2012-11-11,4,1,11,0,0,1,0.54,0.5152,0.45,0.1642,493
16176,4,2012-11-11,4,1,11,0,0,1,0.52,0.5,0.45,0.1343,405
16177,4,2012-11-11,4,1,11,0,0,1,0.48,0.4697,0.55,0.1343,277
16178,4,2012-11-11,4,1,11,0,0,1,0.44,0.4394,0.62,0.1642,200
16179,4,2012-11-11,4,1,11,0,0,1,0.44,0.4394,0.67,0.2239,171
16180,4,2012-11-11,4,1,11,0,0,1,0.42,0.4242,0.71,0.194,134
16181,4,2012-11-11,4,1,11,0,0,1,0.42,0.4242,0.71,0.194,109
16182,1,2012-11-12,4,1,11,1,0,1,0.42,0.4242,0.71,0.1045,49
16183,1,2012-11-12,4,1,11,1,0,1,0.4,0.4091,0.76,0.1642,30
16184,1,2012-11-12,4,1,11,1,0,1,0.4,0.4091,0.76,0.1343,20
16185,1,2012-11-12,4,1,11,1,0,1,0.4,0.4091,0.76,0.1343,4
16186,1,2012-11-12,4,1,11,1,0,1,0.4,0.4091,0.76,0.0896,4
16187,1,2012-11-12,4,1,11,1,0,1,0.38,0.3939,0.87,0.0,24
16188,2,2012-11-12,4,1,11,1,0,1,0.38,0.3939,0.87,0.1045,71
16189,2,2012-11-12,4,1,11,1,0,1,0.4,0.4091,0.87,0.0,264
16190,2,2012-11-12,4,1,11,1,0,1,0.42,0.4242,0.82,0.1642,540
16191,2,2012-11-12,4,1,11,1,0,1,0.44,0.4394,0.88,0.1045,397
16192,2,2012-11-12,4,1,11,1,0,1,0.48,0.4697,0.77,0.1642,266
16193,2,2012-11-12,4,1,11,1,0,1,0.52,0.5,0.72,0.1642,367
16194,3,2012-11-12,4,1,11,1,0,1,0.56,0.5303,0.64,0.2239,419
16195,3,2012-11-12,4,1,11,1,0,1,0.6,0.6061,0.6,0.2239,420
16196,3,2012-11-12,4,1,11,1,0,1,0.58,0.5455,0.6,0.2836,444
16197,3,2012-11-12,4,1,11,1,0,1,0.56,0.5303,0.64,0.2537,382
16198,3,2012-11-12,4,1,11,1,0,1,0.56,0.5303,0.64,0.1642,434
16199,3,2012-11-12,4,1,11,1,0,1,0.56,0.5303,0.64,0.2836,596
16200,4,2012-11-12,4,1,11,1,0,1,0.52,0.5,0.72,0.1343,551
16201,4,2012-11-12,4,1,11,1,0,1,0.54,0.5152,0.73,0.2836,353
16202,4,2012-11-12,4,1,11,1,0,2,0.52,0.5,0.77,0.2836,304
16203,4,2012-11-12,4,1,11,1,0,3,0.54,0.5152,0.73,0.2239,155
16204,4,2012-11-12,4,1,11,1,0,1,0.52,0.5,0.77,0.2537,112
16205,4,2012-11-12,4,1,11,1,0,2,0.54,0.5152,0.77,0.2239,63
16206,1,2012-11-13,4,1,11,2,1,2,0.52,0.5,0.83,0.2836,23
16207,1,2012-11-13,4,1,11,2,1,3,0.44,0.4394,0.88,0.6418,5
16208,1,2012-11-13,4,1,11,2,1,3,0.36,0.3182,0.87,0.4478,11
16209,1,2012-11-13,4,1,11,2,1,3,0.36,0.3333,0.87,0.3582,5
16210,1,2012-11-13,4,1,11,2,1,2,0.36,0.3333,0.81,0.3881,9
16211,1,2012-11-13,4,1,11,2,1,2,0.34,0.3182,0.87,0.2836,18
16212,2,2012-11-13,4,1,11,2,1,3,0.32,0.2879,0.81,0.4627,50
16213,2,2012-11-13,4,1,11,2,1,3,0.32,0.303,0.87,0.2537,107
16214,2,2012-11-13,4,1,11,2,1,3,0.32,0.303,0.87,0.2537,211
16215,2,2012-11-13,4,1,11,2,1,3,0.32,0.303,0.81,0.3284,110
16216,2,2012-11-13,4,1,11,2,1,3,0.3,0.2727,0.75,0.3881,94
16217,2,2012-11-13,4,1,11,2,1,1,0.32,0.303,0.7,0.2537,155
16218,3,2012-11-13,4,1,11,2,1,1,0.34,0.3182,0.61,0.2836,196
16219,3,2012-11-13,4,1,11,2,1,1,0.34,0.3182,0.53,0.2537,218
16220,3,2012-11-13,4,1,11,2,1,1,0.38,0.3939,0.46,0.3881,203
16221,3,2012-11-13,4,1,11,2,1,1,0.4,0.4091,0.4,0.2985,217
16222,3,2012-11-13,4,1,11,2,1,1,0.38,0.3939,0.4,0.2985,310
16223,3,2012-11-13,4,1,11,2,1,1,0.34,0.303,0.49,0.3582,608
16224,4,2012-11-13,4,1,11,2,1,1,0.34,0.3182,0.49,0.2836,559
16225,4,2012-11-13,4,1,11,2,1,1,0.32,0.2879,0.49,0.3582,356
16226,4,2012-11-13,4,1,11,2,1,1,0.3,0.2727,0.49,0.3582,223
16227,4,2012-11-13,4,1,11,2,1,1,0.3,0.2727,0.49,0.3582,187
16228,4,2012-11-13,4,1,11,2,1,1,0.26,0.2273,0.56,0.3284,135
16229,4,2012-11-13,4,1,11,2,1,1,0.26,0.2273,0.56,0.2985,84
16230,1,2012-11-14,4,1,11,3,1,1,0.26,0.2424,0.56,0.2836,24
16231,1,2012-11-14,4,1,11,3,1,1,0.24,0.2121,0.6,0.2985,12
16232,1,2012-11-14,4,1,11,3,1,1,0.24,0.2121,0.6,0.2985,1
16233,1,2012-11-14,4,1,11,3,1,1,0.24,0.2273,0.65,0.2239,5
16234,1,2012-11-14,4,1,11,3,1,1,0.22,0.2273,0.69,0.194,6
16235,1,2012-11-14,4,1,11,3,1,1,0.22,0.2273,0.69,0.194,39
16236,2,2012-11-14,4,1,11,3,1,1,0.24,0.2273,0.65,0.194,146
16237,2,2012-11-14,4,1,11,3,1,1,0.24,0.2121,0.65,0.2836,415
16238,2,2012-11-14,4,1,11,3,1,1,0.28,0.2576,0.56,0.2985,691
16239,2,2012-11-14,4,1,11,3,1,1,0.3,0.2727,0.52,0.3881,332
16240,2,2012-11-14,4,1,11,3,1,1,0.32,0.2879,0.45,0.3582,171
16241,2,2012-11-14,4,1,11,3,1,1,0.32,0.303,0.49,0.2537,151
16242,3,2012-11-14,4,1,11,3,1,1,0.34,0.3333,0.46,0.0,240
16243,3,2012-11-14,4,1,11,3,1,1,0.36,0.3333,0.43,0.2537,214
16244,3,2012-11-14,4,1,11,3,1,1,0.36,0.3485,0.43,0.1343,181
16245,3,2012-11-14,4,1,11,3,1,1,0.36,0.3333,0.43,0.2836,260
16246,3,2012-11-14,4,1,11,3,1,1,0.34,0.3485,0.46,0.1045,321
16247,3,2012-11-14,4,1,11,3,1,1,0.32,0.3182,0.49,0.194,583
16248,4,2012-11-14,4,1,11,3,1,1,0.32,0.3182,0.53,0.1642,567
16249,4,2012-11-14,4,1,11,3,1,1,0.3,0.303,0.52,0.1642,396
16250,4,2012-11-14,4,1,11,3,1,1,0.3,0.3182,0.52,0.0896,267
16251,4,2012-11-14,4,1,11,3,1,1,0.3,0.3333,0.56,0.0,213
16252,4,2012-11-14,4,1,11,3,1,1,0.28,0.3182,0.61,0.0,173
16253,4,2012-11-14,4,1,11,3,1,1,0.24,0.2424,0.7,0.1343,87
16254,1,2012-11-15,4,1,11,4,1,2,0.26,0.303,0.65,0.0,34
16255,1,2012-11-15,4,1,11,4,1,2,0.26,0.2727,0.65,0.1045,16
16256,1,2012-11-15,4,1,11,4,1,2,0.26,0.2576,0.7,0.1642,7
16257,1,2012-11-15,4,1,11,4,1,2,0.26,0.2879,0.7,0.0896,2
16258,1,2012-11-15,4,1,11,4,1,2,0.28,0.2879,0.65,0.1343,5
16259,1,2012-11-15,4,1,11,4,1,2,0.3,0.2879,0.61,0.2239,37
16260,2,2012-11-15,4,1,11,4,1,2,0.3,0.2879,0.65,0.2537,147
16261,2,2012-11-15,4,1,11,4,1,2,0.3,0.2879,0.65,0.194,410
16262,2,2012-11-15,4,1,11,4,1,2,0.3,0.2879,0.61,0.2239,646
16263,2,2012-11-15,4,1,11,4,1,2,0.32,0.3182,0.61,0.194,323
16264,2,2012-11-15,4,1,11,4,1,2,0.32,0.3333,0.66,0.1343,153
16265,2,2012-11-15,4,1,11,4,1,2,0.34,0.3333,0.61,0.1343,166
16266,3,2012-11-15,4,1,11,4,1,2,0.36,0.3636,0.62,0.1045,213
16267,3,2012-11-15,4,1,11,4,1,2,0.38,0.3939,0.54,0.1045,217
16268,3,2012-11-15,4,1,11,4,1,2,0.38,0.3939,0.54,0.1642,201
16269,3,2012-11-15,4,1,11,4,1,2,0.38,0.3939,0.58,0.1642,217
16270,3,2012-11-15,4,1,11,4,1,2,0.36,0.3485,0.57,0.194,342
16271,3,2012-11-15,4,1,11,4,1,2,0.36,0.3485,0.57,0.2239,563
16272,4,2012-11-15,4,1,11,4,1,2,0.36,0.3485,0.57,0.194,573
16273,4,2012-11-15,4,1,11,4,1,2,0.34,0.3333,0.61,0.1343,386
16274,4,2012-11-15,4,1,11,4,1,1,0.34,0.3485,0.61,0.1045,285
16275,4,2012-11-15,4,1,11,4,1,2,0.32,0.3333,0.66,0.1045,224
16276,4,2012-11-15,4,1,11,4,1,2,0.32,0.3182,0.66,0.1642,153
16277,4,2012-11-15,4,1,11,4,1,2,0.32,0.3182,0.61,0.1642,125
16278,1,2012-11-16,4,1,11,5,1,2,0.32,0.3333,0.66,0.1045,65
16279,1,2012-11-16,4,1,11,5,1,2,0.3,0.3182,0.65,0.0896,21
16280,1,2012-11-16,4,1,11,5,1,2,0.3,0.303,0.7,0.1642,9
16281,1,2012-11-16,4,1,11,5,1,2,0.3,0.303,0.65,0.1343,6
16282,1,2012-11-16,4,1,11,5,1,2,0.3,0.3182,0.65,0.1045,5
16283,1,2012-11-16,4,1,11,5,1,2,0.3,0.3182,0.65,0.0896,36
16284,2,2012-11-16,4,1,11,5,1,2,0.3,0.3182,0.61,0.0896,130
16285,2,2012-11-16,4,1,11,5,1,2,0.3,0.303,0.61,0.1642,367
16286,2,2012-11-16,4,1,11,5,1,2,0.32,0.3333,0.57,0.1343,711
16287,2,2012-11-16,4,1,11,5,1,1,0.34,0.3485,0.53,0.1045,351
16288,2,2012-11-16,4,1,11,5,1,1,0.34,0.3333,0.53,0.194,198
16289,2,2012-11-16,4,1,11,5,1,1,0.38,0.3939,0.43,0.2239,218
16290,3,2012-11-16,4,1,11,5,1,1,0.4,0.4091,0.43,0.2836,290
16291,3,2012-11-16,4,1,11,5,1,1,0.42,0.4242,0.38,0.194,278
16292,3,2012-11-16,4,1,11,5,1,1,0.42,0.4242,0.35,0.1045,251
16293,3,2012-11-16,4,1,11,5,1,1,0.42,0.4242,0.38,0.1343,267
16294,3,2012-11-16,4,1,11,5,1,1,0.42,0.4242,0.35,0.2836,383
16295,3,2012-11-16,4,1,11,5,1,1,0.36,0.3485,0.46,0.194,580
16296,4,2012-11-16,4,1,11,5,1,1,0.34,0.3333,0.53,0.1642,505
16297,4,2012-11-16,4,1,11,5,1,1,0.36,0.3485,0.46,0.2239,332
16298,4,2012-11-16,4,1,11,5,1,1,0.36,0.3333,0.46,0.2537,227
16299,4,2012-11-16,4,1,11,5,1,1,0.34,0.3333,0.49,0.194,178
16300,4,2012-11-16,4,1,11,5,1,1,0.32,0.303,0.53,0.2537,162
16301,4,2012-11-16,4,1,11,5,1,1,0.32,0.303,0.53,0.2239,128
16302,1,2012-11-17,4,1,11,6,0,1,0.3,0.303,0.52,0.1642,106
16303,1,2012-11-17,4,1,11,6,0,1,0.26,0.2576,0.6,0.194,87
16304,1,2012-11-17,4,1,11,6,0,1,0.26,0.2576,0.65,0.194,49
16305,1,2012-11-17,4,1,11,6,0,1,0.26,0.2576,0.65,0.194,21
16306,1,2012-11-17,4,1,11,6,0,1,0.24,0.2273,0.7,0.194,7
16307,1,2012-11-17,4,1,11,6,0,1,0.24,0.2424,0.7,0.1642,11
16308,2,2012-11-17,4,1,11,6,0,1,0.24,0.2273,0.7,0.2239,21
16309,2,2012-11-17,4,1,11,6,0,1,0.24,0.2273,0.7,0.194,78
16310,2,2012-11-17,4,1,11,6,0,1,0.26,0.2576,0.65,0.2239,168
16311,2,2012-11-17,4,1,11,6,0,1,0.34,0.3182,0.49,0.2239,248
16312,2,2012-11-17,4,1,11,6,0,1,0.36,0.3333,0.46,0.2537,320
16313,2,2012-11-17,4,1,11,6,0,1,0.38,0.3939,0.43,0.194,423
16314,3,2012-11-17,4,1,11,6,0,1,0.4,0.4091,0.4,0.1642,476
16315,3,2012-11-17,4,1,11,6,0,1,0.42,0.4242,0.38,0.2537,525
16316,3,2012-11-17,4,1,11,6,0,1,0.42,0.4242,0.38,0.194,555
16317,3,2012-11-17,4,1,11,6,0,1,0.42,0.4242,0.35,0.2985,549
16318,3,2012-11-17,4,1,11,6,0,1,0.4,0.4091,0.4,0.2239,469
16319,3,2012-11-17,4,1,11,6,0,1,0.38,0.3939,0.4,0.1642,403
16320,4,2012-11-17,4,1,11,6,0,1,0.36,0.3636,0.5,0.1045,271
16321,4,2012-11-17,4,1,11,6,0,1,0.34,0.3485,0.53,0.0896,253
16322,4,2012-11-17,4,1,11,6,0,2,0.34,0.3485,0.66,0.0896,172
16323,4,2012-11-17,4,1,11,6,0,2,0.32,0.3333,0.57,0.1045,139
16324,4,2012-11-17,4,1,11,6,0,2,0.32,0.3333,0.57,0.1045,145
16325,4,2012-11-17,4,1,11,6,0,2,0.3,0.3182,0.7,0.1045,133
16326,1,2012-11-18,4,1,11,0,0,2,0.3,0.303,0.7,0.1642,129
16327,1,2012-11-18,4,1,11,0,0,1,0.3,0.2879,0.7,0.194,95
16328,1,2012-11-18,4,1,11,0,0,1,0.28,0.2879,0.81,0.1045,73
16329,1,2012-11-18,4,1,11,0,0,2,0.3,0.303,0.81,0.1642,46
16330,1,2012-11-18,4,1,11,0,0,2,0.3,0.2879,0.81,0.194,12
16331,1,2012-11-18,4,1,11,0,0,1,0.28,0.2879,0.81,0.1343,12
16332,2,2012-11-18,4,1,11,0,0,1,0.28,0.2727,0.81,0.1642,15
16333,2,2012-11-18,4,1,11,0,0,1,0.28,0.2727,0.81,0.194,42
16334,2,2012-11-18,4,1,11,0,0,1,0.3,0.2879,0.75,0.2537,119
16335,2,2012-11-18,4,1,11,0,0,1,0.32,0.303,0.7,0.2537,204
16336,2,2012-11-18,4,1,11,0,0,1,0.34,0.303,0.66,0.2985,329
16337,2,2012-11-18,4,1,11,0,0,1,0.38,0.3939,0.62,0.2836,359
16338,3,2012-11-18,4,1,11,0,0,1,0.4,0.4091,0.62,0.2836,442
16339,3,2012-11-18,4,1,11,0,0,1,0.4,0.4091,0.62,0.3284,447
16340,3,2012-11-18,4,1,11,0,0,1,0.4,0.4091,0.62,0.2985,428
16341,3,2012-11-18,4,1,11,0,0,1,0.42,0.4242,0.54,0.2836,407
16342,3,2012-11-18,4,1,11,0,0,2,0.4,0.4091,0.62,0.3284,372
16343,3,2012-11-18,4,1,11,0,0,2,0.38,0.3939,0.66,0.2537,280
16344,4,2012-11-18,4,1,11,0,0,1,0.36,0.3485,0.66,0.2239,276
16345,4,2012-11-18,4,1,11,0,0,1,0.36,0.3485,0.66,0.1642,210
16346,4,2012-11-18,4,1,11,0,0,1,0.36,0.3485,0.66,0.1642,129
16347,4,2012-11-18,4,1,11,0,0,1,0.36,0.3333,0.66,0.2537,110
16348,4,2012-11-18,4,1,11,0,0,2,0.36,0.3333,0.66,0.2537,74
16349,4,2012-11-18,4,1,11,0,0,1,0.36,0.3485,0.66,0.2239,59
16350,1,2012-11-19,4,1,11,1,1,1,0.36,0.3485,0.66,0.2239,27
16351,1,2012-11-19,4,1,11,1,1,2,0.36,0.3485,0.66,0.2239,19
16352,1,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2537,5
16353,1,2012-11-19,4,1,11,1,1,2,0.36,0.3485,0.66,0.2239,2
16354,1,2012-11-19,4,1,11,1,1,2,0.36,0.3485,0.66,0.2239,12
16355,1,2012-11-19,4,1,11,1,1,2,0.36,0.3485,0.66,0.2239,39
16356,2,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2537,131
16357,2,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2985,386
16358,2,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2985,663
16359,2,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2537,278
16360,2,2012-11-19,4,1,11,1,1,2,0.36,0.3333,0.66,0.2537,139
16361,2,2012-11-19,4,1,11,1,1,2,0.38,0.3939,0.66,0.2537,197
16362,3,2012-11-19,4,1,11,1,1,2,0.4,0.4091,0.62,0.2836,242
16363,3,2012-11-19,4,1,11,1,1,1,0.44,0.4394,0.54,0.2537,251
16364,3,2012-11-19,4,1,11,1,1,1,0.44,0.4394,0.54,0.2537,217
16365,3,2012-11-19,4,1,11,1,1,1,0.44,0.4394,0.54,0.194,257
